model, mutation_adaptation, temp_drop_coef, start_temp, problem, problem size, best_value, best_time, best_iteration, best_ffe
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealSphere10Evaluation, 25, -6433.12612435207, 0.0009998, 733, 734, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealSphere10Evaluation, 50, -19962.2277024985, 0.0029999, 702, 703, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealSphere10Evaluation, 75, -44351.4434086645, 0.004, 698, 699, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealEllipsoidEvaluation, 2, -2.3667111396722E-44, 0.0009998, 997, 998, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealEllipsoidEvaluation, 5, -12.4414909127969, 0, 730, 731, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealEllipsoidEvaluation, 10, -124.931729792734, 0.0009994, 710, 711, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealEllipsoidEvaluation, 25, -855.172673500831, 0.0019999, 816, 817, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealEllipsoidEvaluation, 50, -3497.62355159087, 0.0019993, 694, 695, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealEllipsoidEvaluation, 75, -4881.18986189683, 0.0040004, 656, 657, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealStep2SphereEvaluation, 2, -8.36448167623723E-44, 0, 999, 1000, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealStep2SphereEvaluation, 5, -4, 0, 48, 49, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealStep2SphereEvaluation, 10, -108, 0, 35, 36, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealStep2SphereEvaluation, 25, -424, 0, 71, 72, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealStep2SphereEvaluation, 50, -2596, 0.0010001, 111, 112, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealStep2SphereEvaluation, 75, -5104, 0.0010002, 99, 100, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealRastriginEvaluation, 2, -4.97479024764738, 0, 426, 427, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealRastriginEvaluation, 5, -21.8889949317273, 0.0009996, 608, 609, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealRastriginEvaluation, 10, -72.5009815484981, 0.0010003, 733, 734, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealRastriginEvaluation, 25, -224.747729520154, 0.0019999, 734, 735, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealRastriginEvaluation, 50, -514.957278181629, 0.0029988, 738, 739, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealRastriginEvaluation, 75, -1006.61653753748, 0.0049992, 726, 727, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealAckleyEvaluation, 2, -2.57992755702987, 0, 377, 378, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealAckleyEvaluation, 5, -1.64622363310312, 0, 422, 423, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealAckleyEvaluation, 10, -7.24454794360219, 0, 706, 707, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealAckleyEvaluation, 25, -4.40405162919877, 0.0009733, 700, 701, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealAckleyEvaluation, 50, -7.15582879367112, 0.0029809, 697, 698, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealAckleyEvaluation, 75, -9.03279887539768, 0.0049659, 683, 684, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealSphereEvaluation, 2, -1.15373025141463E-43, 0.0010011, 998, 999, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealSphereEvaluation, 5, -1.80441212764037E-11, 0.0010046, 1000, 1001, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealSphereEvaluation, 10, -12.1032347494243, 0.0010062, 750, 751, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealSphereEvaluation, 25, -940.27582681835, 0.0019925, 714, 715, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealSphereEvaluation, 50, -2119.54766369231, 0.0030016, 678, 679, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealSphereEvaluation, 75, -4765.0289206105, 0.005019, 697, 698, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealSphere10Evaluation, 2, -1.15373025141463E-42, 0.0009999, 998, 999, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealSphere10Evaluation, 5, -1.80441212764037E-10, 0, 1000, 1001, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealSphere10Evaluation, 10, -121.032347494243, 0.0009998, 750, 751, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealSphere10Evaluation, 25, -9402.75826818351, 0.0019994, 696, 697, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealSphere10Evaluation, 50, -21195.4766369231, 0.0030006, 678, 679, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealSphere10Evaluation, 75, -47650.289206105, 0.0040009, 697, 698, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealEllipsoidEvaluation, 2, -0.0559249400128718, 0, 784, 785, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealEllipsoidEvaluation, 5, -24.2298903729684, 0, 721, 722, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealEllipsoidEvaluation, 10, -139.525668314025, 0, 713, 714, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealEllipsoidEvaluation, 25, -1045.29806065662, 0.0009967, 746, 747, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealEllipsoidEvaluation, 50, -2681.05375084143, 0.0029868, 680, 681, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealEllipsoidEvaluation, 75, -3344.15920626509, 0.004002, 680, 681, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealStep2SphereEvaluation, 2, -2.43660656665992E-43, 0.0010005, 998, 999, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealStep2SphereEvaluation, 5, -36, 0, 57, 58, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealStep2SphereEvaluation, 10, -92, 0, 57, 58, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealStep2SphereEvaluation, 25, -1428, 0.0009937, 88, 89, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealStep2SphereEvaluation, 50, -2488, 0, 90, 91, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealStep2SphereEvaluation, 75, -4776, 0.0010151, 106, 107, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealRastriginEvaluation, 2, -4.97479024764738, 0, 426, 427, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealRastriginEvaluation, 5, -12.9482327630209, 0.0010078, 680, 681, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealRastriginEvaluation, 10, -40.4752831826847, 0.0009998, 740, 741, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealRastriginEvaluation, 25, -261.4848748159, 0.0019893, 718, 719, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealRastriginEvaluation, 50, -503.146834170102, 0.0040024, 734, 735, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealRastriginEvaluation, 75, -913.401183784304, 0.0050059, 699, 700, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealAckleyEvaluation, 2, -3.99680288865056E-15, 0, 651, 652, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealAckleyEvaluation, 5, -2.8175980434346, 0.0009998, 645, 646, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealAckleyEvaluation, 10, -2.03734326321254, 0.0010008, 665, 666, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealAckleyEvaluation, 25, -6.01711445263113, 0.0020022, 683, 684, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealAckleyEvaluation, 50, -7.34725872165905, 0.0030044, 678, 679, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealAckleyEvaluation, 75, -8.44753760791619, 0.0039988, 682, 683, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealSphereEvaluation, 2, -1.69325168223506E-44, 0.0010015, 990, 991, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealSphereEvaluation, 5, -0.000115935907059943, 0, 866, 867, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealSphereEvaluation, 10, -16.1758271467107, 0.0010001, 741, 742, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealSphereEvaluation, 25, -551.193831530663, 0.0020084, 721, 722, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealSphereEvaluation, 50, -2256.6031719564, 0.0029884, 700, 701, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealSphereEvaluation, 75, -4534.97379448021, 0.0039999, 695, 696, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealSphere10Evaluation, 2, -1.69325168223506E-43, 0, 990, 991, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealSphere10Evaluation, 5, -0.00115935907059943, 0, 860, 861, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealSphere10Evaluation, 10, -161.758271467107, 0.0009997, 741, 742, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealSphere10Evaluation, 25, -5511.93831530663, 0.0019998, 721, 722, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealSphere10Evaluation, 50, -22566.031719564, 0.0029999, 700, 701, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealSphere10Evaluation, 75, -45349.7379448021, 0.0039989, 695, 696, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealEllipsoidEvaluation, 2, -4.53825629597494E-39, 0, 1000, 1001, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealEllipsoidEvaluation, 5, -3.77008084084877, 0.0010002, 760, 761, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealEllipsoidEvaluation, 10, -362.258173420391, 0.0009996, 698, 699, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealEllipsoidEvaluation, 25, -416.446898749999, 0.0019999, 816, 817, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealEllipsoidEvaluation, 50, -3219.59141369694, 0.0029999, 684, 685, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealEllipsoidEvaluation, 75, -4738.28498233031, 0.004, 661, 662, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealStep2SphereEvaluation, 2, -1.69325168223506E-44, 0, 990, 991, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealStep2SphereEvaluation, 5, -12, 0, 44, 45, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealStep2SphereEvaluation, 10, -124, 0.0009997, 53, 54, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealStep2SphereEvaluation, 25, -1036, 0.001, 78, 79, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealStep2SphereEvaluation, 50, -2588, 0.001, 92, 93, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealStep2SphereEvaluation, 75, -4616, 0.0010002, 90, 91, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealRastriginEvaluation, 2, -9.9495602985803, 0, 419, 420, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealRastriginEvaluation, 5, -10.9445760055129, 0, 696, 697, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealRastriginEvaluation, 10, -71.0572304851889, 0.0009996, 734, 735, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealRastriginEvaluation, 25, -220.222324578919, 0.0019999, 732, 733, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealRastriginEvaluation, 50, -551.462923823147, 0.0029998, 727, 728, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealRastriginEvaluation, 75, -876.892960481088, 0.0040001, 740, 741, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealAckleyEvaluation, 2, -4.44089209850063E-16, 0, 674, 675, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealAckleyEvaluation, 5, -0.000375669074014429, 0.0009997, 700, 701, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealAckleyEvaluation, 10, -4.17320526627211, 0.0009998, 654, 655, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealAckleyEvaluation, 25, -6.31083275735664, 0.001, 679, 680, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealAckleyEvaluation, 50, -7.8601930063676, 0.0029999, 687, 688, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealAckleyEvaluation, 75, -8.24759060136171, 0.0039999, 674, 675, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealSphereEvaluation, 2, -2.24220458975882E-44, 0.0010016, 990, 991, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealSphereEvaluation, 5, -18.0527307127034, 0, 727, 728, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealSphereEvaluation, 10, -11.7387864687876, 0.0009984, 742, 743, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealSphereEvaluation, 25, -829.477844245286, 0.0020141, 709, 710, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealSphereEvaluation, 50, -2372.0080024315, 0.0030099, 707, 708, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealSphereEvaluation, 75, -4621.52224402861, 0.0040027, 684, 685, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealSphere10Evaluation, 2, -2.24220458975882E-43, 0, 990, 991, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealSphere10Evaluation, 5, -180.527307127034, 0.0010012, 727, 728, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealSphere10Evaluation, 10, -117.387864687876, 0.0010047, 742, 743, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealSphere10Evaluation, 25, -8294.77844245287, 0.0010007, 709, 710, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealSphere10Evaluation, 50, -23720.080024315, 0.0030024, 707, 708, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealSphere10Evaluation, 75, -46215.2224402861, 0.0040034, 684, 685, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealEllipsoidEvaluation, 2, -1.17759829037334E-44, 0.0010042, 990, 991, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealEllipsoidEvaluation, 5, -59.5106396819998, 0, 724, 725, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealEllipsoidEvaluation, 10, -100.449256608392, 0.0009958, 703, 704, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealEllipsoidEvaluation, 25, -509.455688523335, 0.0020003, 794, 795, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealEllipsoidEvaluation, 50, -2409.78679577975, 0.0020273, 700, 701, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealEllipsoidEvaluation, 75, -3843.24191199346, 0.0039947, 708, 709, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealStep2SphereEvaluation, 2, -4.28203551030898E-44, 0.0009998, 996, 997, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealStep2SphereEvaluation, 5, -52, 0, 67, 68, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealStep2SphereEvaluation, 10, -140, 0, 65, 66, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealStep2SphereEvaluation, 25, -1592, 0.0010084, 88, 89, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealStep2SphereEvaluation, 50, -2368, 0, 86, 87, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealStep2SphereEvaluation, 75, -4548, 0.001, 76, 77, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealRastriginEvaluation, 2, -0.99495905709329, 0, 430, 431, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealRastriginEvaluation, 5, -22.8936392753472, 0.000996, 673, 674, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealRastriginEvaluation, 10, -59.088747279352, 0, 702, 703, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealRastriginEvaluation, 25, -220.27613635833, 0.0010454, 717, 718, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealRastriginEvaluation, 50, -505.125352844086, 0.0040083, 735, 736, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealRastriginEvaluation, 75, -897.769658685066, 0.0040001, 725, 726, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealAckleyEvaluation, 2, -3.99680288865056E-15, 0, 660, 661, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealAckleyEvaluation, 5, -6.28011189465681, 0.0010038, 581, 582, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealAckleyEvaluation, 10, -5.33189034186464, 0.0009962, 684, 685, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealAckleyEvaluation, 25, -6.52868208336606, 0.0019999, 677, 678, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealAckleyEvaluation, 50, -7.43052896169629, 0.0030336, 681, 682, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealAckleyEvaluation, 75, -8.37829610849576, 0.0049897, 671, 672, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealSphereEvaluation, 2, -1.49859919121907E-43, 0.0010031, 994, 995, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealSphereEvaluation, 5, -0.84373390114462, 0.0009975, 766, 767, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealSphereEvaluation, 10, -59.7854966414747, 0.0010109, 748, 749, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealSphereEvaluation, 25, -654.480505287472, 0.0019981, 719, 720, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealSphereEvaluation, 50, -2703.94256628847, 0.0029862, 694, 695, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealSphereEvaluation, 75, -4289.55659677283, 0.0039908, 685, 686, 
RealEvolutionStrategy11, RealDomainKnowledgeSimAnnAdaptationMutation, 0.05, 1000, CRealSphere10Evaluation, 2, -1.49859919121907E-42, 0.0009967, 994, 995, 
